,L,L_str,R,R_str,V(out),W
146,2.9763514416313175,2.9763514416313175u,8.858667904100825,8.858667904100825,0.04181812,9.4031115e-05
147,2.9763514416313175,2.9763514416313175u,12.742749857031335,12.742749857031335,0.032165162,9.09984e-05
148,2.9763514416313175,2.9763514416313175u,18.329807108324356,18.329807108324356,0.031178396,7.726034e-05
149,2.9763514416313175,2.9763514416313175u,26.366508987303583,26.366508987303583,0.021804478,8.2577375e-05
150,2.9763514416313175,2.9763514416313175u,37.926901907322495,37.926901907322495,0.014729845,0.00010605285
151,2.9763514416313175,2.9763514416313175u,54.55594781168517,54.55594781168517,0.0033243236,0.00011149169
152,2.9763514416313175,2.9763514416313175u,78.47599703514611,78.47599703514611,0.0072152913,0.00015531073
153,2.9763514416313175,2.9763514416313175u,112.88378916846884,112.88378916846884,0.001703747,0.00017386106
154,2.9763514416313175,2.9763514416313175u,162.3776739188721,162.3776739188721,0.0019488359,0.00020811155
155,2.9763514416313175,2.9763514416313175u,233.57214690901213,233.57214690901213,0.002332185,0.0002588017
156,2.9763514416313175,2.9763514416313175u,335.9818286283781,335.9818286283781,0.0018102713,0.0002634921
157,2.9763514416313175,2.9763514416313175u,483.2930238571752,483.2930238571752,0.0012928592,0.00023726701
158,2.9763514416313175,2.9763514416313175u,695.1927961775606,695.1927961775606,0.0028979164,0.00021614939
159,2.9763514416313175,2.9763514416313175u,1000.0,1000.0,0.0024090798,0.0001807967
160,4.832930238571752,4.832930238571752u,1.0,1.0,0.095847525,7.5243847e-06
161,4.832930238571752,4.832930238571752u,1.4384498882876628,1.4384498882876628,0.08923507,2.1394719e-05
162,4.832930238571752,4.832930238571752u,2.0691380811147897,2.0691380811147897,0.081998035,1.916553e-05
163,4.832930238571752,4.832930238571752u,2.976351441631318,2.976351441631318,0.080874,1.2148166e-05
164,4.832930238571752,4.832930238571752u,4.281332398719393,4.281332398719393,0.08577846,2.7149625e-05
165,4.832930238571752,4.832930238571752u,6.158482110660264,6.158482110660264,0.066269286,4.229824e-05
166,4.832930238571752,4.832930238571752u,8.858667904100825,8.858667904100825,0.067059055,3.896441e-05
167,4.832930238571752,4.832930238571752u,12.742749857031335,12.742749857031335,0.057769913,3.0024423e-05
168,4.832930238571752,4.832930238571752u,18.329807108324356,18.329807108324356,0.050088417,5.028655e-05
169,4.832930238571752,4.832930238571752u,26.366508987303583,26.366508987303583,0.042853884,5.6581663e-05
170,4.832930238571752,4.832930238571752u,37.926901907322495,37.926901907322495,0.0331321,7.268159e-05
171,4.832930238571752,4.832930238571752u,54.55594781168517,54.55594781168517,0.024262078,8.383422e-05
172,4.832930238571752,4.832930238571752u,78.47599703514611,78.47599703514611,0.009444267,9.706688e-05
173,4.832930238571752,4.832930238571752u,112.88378916846884,112.88378916846884,0.00920138,0.0001516312
174,4.832930238571752,4.832930238571752u,162.3776739188721,162.3776739188721,0.008794017,0.0001576705
175,4.832930238571752,4.832930238571752u,233.57214690901213,233.57214690901213,0.003632234,0.00018422557
