,L,L_str,R,R_str,V(out),W
2669,96.17248711152965,96.17248711152965u,29.824712862168912,29.824712862168912,0.52304924,0.0017497482
2670,96.17248711152965,96.17248711152965u,33.52924149249558,33.52924149249558,0.50720215,0.001611503
2671,96.17248711152965,96.17248711152965u,37.69390975388362,37.69390975388362,0.48859853,0.0014980765
2672,96.17248711152965,96.17248711152965u,42.37587160604063,42.37587160604063,0.47007617,0.0013867861
2673,96.17248711152965,96.17248711152965u,47.63938010401343,47.63938010401343,0.45079836,0.0014362362
2674,96.17248711152965,96.17248711152965u,53.55666917706899,53.55666917706899,0.42972362,0.0013721954
2675,96.17248711152965,96.17248711152965u,60.208944933361316,60.208944933361316,0.40791732,0.0014198355
2676,96.17248711152965,96.17248711152965u,67.68750009458535,67.68750009458535,0.38493842,0.0011614698
2677,96.17248711152965,96.17248711152965u,76.0949668545988,76.0949668545988,0.36094388,0.0009847101
2678,96.17248711152965,96.17248711152965u,85.54672535565685,85.54672535565685,0.33652815,0.00095654203
2679,96.17248711152965,96.17248711152965u,96.17248711152965,96.17248711152965,0.31188795,0.0009259604
2680,96.17248711152965,96.17248711152965u,108.11807510766077,108.11807510766077,0.28698024,0.00082707277
2681,96.17248711152965,96.17248711152965u,121.54742500762872,121.54742500762872,0.26336652,0.0008307801
2682,96.17248711152965,96.17248711152965u,136.64483492953258,136.64483492953258,0.24019814,0.00077396835
2683,96.17248711152965,96.17248711152965u,153.6174946671828,153.6174946671828,0.21827625,0.00068264676
2684,96.17248711152965,96.17248711152965u,172.6983290659436,172.6983290659436,0.19735532,0.00064345234
2685,96.17248711152965,96.17248711152965u,194.14919457438816,194.14919457438816,0.17804517,0.0006573561
2686,96.17248711152965,96.17248711152965u,218.26447283974872,218.26447283974872,0.16051473,0.0005620383
2687,96.17248711152965,96.17248711152965u,245.37511066398193,245.37511066398193,0.14433122,0.0005472254
2688,96.17248711152965,96.17248711152965u,275.85316176291843,275.85316176291843,0.1296947,0.00062692474
2689,96.17248711152965,96.17248711152965u,310.1168926574779,310.1168926574779,0.11638775,0.00046745726
2690,96.17248711152965,96.17248711152965u,348.63652276780874,348.63652276780874,0.10451444,0.0004241147
2691,96.17248711152965,96.17248711152965u,391.94067748472213,391.94067748472213,0.09363806,0.00038915806
2692,96.17248711152965,96.17248711152965u,440.6236427773573,440.6236427773573,0.08401828,0.0003594766
2693,96.17248711152965,96.17248711152965u,495.3535208959175,495.3535208959175,0.075209565,0.00032651183
2694,96.17248711152965,96.17248711152965u,556.8813990945273,556.8813990945273,0.067447685,0.0003061644
2695,96.17248711152965,96.17248711152965u,626.0516572014822,626.0516572014822,0.060473472,0.00027672856
2696,96.17248711152965,96.17248711152965u,703.8135554931562,703.8135554931562,0.054126427,0.00025347495
2697,96.17248711152965,96.17248711152965u,791.2342618981327,791.2342618981327,0.04858895,0.00022899878
2698,96.17248711152965,96.17248711152965u,889.5134973108236,889.5134973108236,0.043599766,0.00020916128
2699,96.17248711152965,96.17248711152965u,1000.0,1000.0,0.0391117,0.00018760063
2700,112.42100350620862,112.42100350620862u,1.0,1.0,0.6206198,0.0043823803
2701,112.42100350620862,112.42100350620862u,1.1242100350620865,1.1242100350620865,0.6212245,0.0046396055
2702,112.42100350620862,112.42100350620862u,1.263848202934298,1.263848202934298,0.62122643,0.004972818
2703,112.42100350620862,112.42100350620862u,1.4208308325339223,1.4208308325339223,0.6214065,0.005264369
2704,112.42100350620862,112.42100350620862u,1.5973122800602544,1.5973122800602544,0.6215153,0.005533452
2705,112.42100350620862,112.42100350620862u,1.7957144943716399,1.7957144943716399,0.6210298,0.0050284984
2706,112.42100350620862,112.42100350620862u,2.0187602546790386,2.0187602546790386,0.62167484,0.0055540483
2707,112.42100350620862,112.42100350620862u,2.269510536694669,2.269510536694669,0.62117255,0.0055047306
2708,112.42100350620862,112.42100350620862u,2.5514065200312888,2.5514065200312888,0.6210129,0.004828953
2709,112.42100350620862,112.42100350620862u,2.868316813342011,2.868316813342011,0.6209802,0.004873456
2710,112.42100350620862,112.42100350620862u,3.2245905452963948,3.2245905452963948,0.6224125,0.004487133
2711,112.42100350620862,112.42100350620862u,3.6251170499885332,3.6251170499885332,0.6144118,0.0043308926
2712,112.42100350620862,112.42100350620862u,4.075392965871777,4.075392965871777,0.62032473,0.004164097
2713,112.42100350620862,112.42100350620862u,4.581597669054491,4.581597669054491,0.6207808,0.004255209
2714,112.42100350620862,112.42100350620862u,5.150678076168124,5.150678076168124,0.61983204,0.0037569094
2715,112.42100350620862,112.42100350620862u,5.790443980602488,5.790443980602488,0.61549604,0.0036318297
2716,112.42100350620862,112.42100350620862u,6.50967523045817,6.50967523045817,0.614235,0.0034476856
2717,112.42100350620862,112.42100350620862u,7.318242219076176,7.318242219076176,0.6084098,0.0033884721
2718,112.42100350620862,112.42100350620862u,8.22724134170047,8.22724134170047,0.60769725,0.00311387
2719,112.42100350620862,112.42100350620862u,9.249147277217336,9.249147277217336,0.60870785,0.0030514146
2720,112.42100350620862,112.42100350620862u,10.3979841848149,10.3979841848149,0.6089624,0.0026619765
2721,112.42100350620862,112.42100350620862u,11.689518164985783,11.689518164985783,0.6106803,0.0025163435
2722,112.42100350620862,112.42100350620862u,13.141473626117568,13.141473626117568,0.60689634,0.002358253
2723,112.42100350620862,112.42100350620862u,14.773776525985111,14.773776525985111,0.60003436,0.0021712692
2724,112.42100350620862,112.42100350620862u,16.608827826277157,16.608827826277157,0.5958946,0.0019430529
