,L,L_str,R,R_str,V(out),W
865,0.8895134973108234,0.8895134973108234u,18.671810912919206,18.671810912919206,0.010525425,0.0001746884
866,0.8895134973108234,0.8895134973108234u,20.991037201085547,20.991037201085547,0.01323395,0.00019867397
867,0.8895134973108234,0.8895134973108234u,23.59833466782195,23.59833466782195,0.017331842,0.00032148385
868,0.8895134973108234,0.8895134973108234u,26.529484644318973,26.529484644318973,0.014166318,0.00026495484
869,0.8895134973108234,0.8895134973108234u,29.824712862168912,29.824712862168912,0.013084297,0.00029723003
870,0.8895134973108234,0.8895134973108234u,33.52924149249558,33.52924149249558,0.015432728,0.00029365323
871,0.8895134973108234,0.8895134973108234u,37.69390975388362,37.69390975388362,0.012381223,0.0003401842
872,0.8895134973108234,0.8895134973108234u,42.37587160604063,42.37587160604063,0.011651597,0.00028456803
873,0.8895134973108234,0.8895134973108234u,47.63938010401343,47.63938010401343,0.0137352,0.00031225168
874,0.8895134973108234,0.8895134973108234u,53.55666917706899,53.55666917706899,0.011497068,0.00036171798
875,0.8895134973108234,0.8895134973108234u,60.208944933361316,60.208944933361316,0.009874733,0.0003709864
876,0.8895134973108234,0.8895134973108234u,67.68750009458535,67.68750009458535,0.010173931,0.0004678433
877,0.8895134973108234,0.8895134973108234u,76.0949668545988,76.0949668545988,0.009008061,0.0004021079
878,0.8895134973108234,0.8895134973108234u,85.54672535565685,85.54672535565685,0.0077210413,0.00044527257
879,0.8895134973108234,0.8895134973108234u,96.17248711152965,96.17248711152965,0.0072565647,0.00046226222
880,0.8895134973108234,0.8895134973108234u,108.11807510766077,108.11807510766077,0.007319347,0.0005713571
881,0.8895134973108234,0.8895134973108234u,121.54742500762872,121.54742500762872,0.007050662,0.00056900433
882,0.8895134973108234,0.8895134973108234u,136.64483492953258,136.64483492953258,0.004835723,0.00050867046
883,0.8895134973108234,0.8895134973108234u,153.6174946671828,153.6174946671828,0.004632679,0.0005139328
884,0.8895134973108234,0.8895134973108234u,172.6983290659436,172.6983290659436,0.004174629,0.00051510194
885,0.8895134973108234,0.8895134973108234u,194.14919457438816,194.14919457438816,0.0042028828,0.0005199241
886,0.8895134973108234,0.8895134973108234u,218.26447283974872,218.26447283974872,0.0041548167,0.00044618346
887,0.8895134973108234,0.8895134973108234u,245.37511066398193,245.37511066398193,0.0036188543,0.00045673444
888,0.8895134973108234,0.8895134973108234u,275.85316176291843,275.85316176291843,0.0033039122,0.00043886044
889,0.8895134973108234,0.8895134973108234u,310.1168926574779,310.1168926574779,0.0022749337,0.0003978843
890,0.8895134973108234,0.8895134973108234u,348.63652276780874,348.63652276780874,0.0021225945,0.00037771236
891,0.8895134973108234,0.8895134973108234u,391.94067748472213,391.94067748472213,0.0018483188,0.00035413838
892,0.8895134973108234,0.8895134973108234u,440.6236427773573,440.6236427773573,0.00260073,0.0003342019
893,0.8895134973108234,0.8895134973108234u,495.3535208959175,495.3535208959175,0.0024243481,0.00030980402
894,0.8895134973108234,0.8895134973108234u,556.8813990945273,556.8813990945273,0.0021340153,0.0002875168
895,0.8895134973108234,0.8895134973108234u,626.0516572014822,626.0516572014822,0.0020233812,0.0002684588
896,0.8895134973108234,0.8895134973108234u,703.8135554931562,703.8135554931562,0.0014062847,0.0002524692
897,0.8895134973108234,0.8895134973108234u,791.2342618981327,791.2342618981327,0.0011089225,0.00023369657
898,0.8895134973108234,0.8895134973108234u,889.5134973108236,889.5134973108236,0.0015330293,0.00021723734
899,0.8895134973108234,0.8895134973108234u,1000.0,1000.0,0.0020407494,0.000201509
900,1.03979841848149,1.03979841848149u,1.0,1.0,0.018457282,0.00010543185
901,1.03979841848149,1.03979841848149u,1.1242100350620865,1.1242100350620865,0.020343604,5.9829916e-05
902,1.03979841848149,1.03979841848149u,1.263848202934298,1.263848202934298,0.020503722,6.852838e-05
903,1.03979841848149,1.03979841848149u,1.4208308325339223,1.4208308325339223,0.020312719,8.6132684e-05
904,1.03979841848149,1.03979841848149u,1.5973122800602544,1.5973122800602544,0.020458478,7.671312e-05
905,1.03979841848149,1.03979841848149u,1.7957144943716399,1.7957144943716399,0.020300116,8.534777e-05
906,1.03979841848149,1.03979841848149u,2.0187602546790386,2.0187602546790386,0.01954383,7.4407166e-05
907,1.03979841848149,1.03979841848149u,2.269510536694669,2.269510536694669,0.019098455,7.7658675e-05
908,1.03979841848149,1.03979841848149u,2.5514065200312888,2.5514065200312888,0.01961821,0.00010215318
909,1.03979841848149,1.03979841848149u,2.868316813342011,2.868316813342011,0.019989247,9.056776e-05
910,1.03979841848149,1.03979841848149u,3.2245905452963948,3.2245905452963948,0.01898997,0.00010906908
911,1.03979841848149,1.03979841848149u,3.6251170499885332,3.6251170499885332,0.01778496,8.5798034e-05
912,1.03979841848149,1.03979841848149u,4.075392965871777,4.075392965871777,0.017701484,0.00010132937
913,1.03979841848149,1.03979841848149u,4.581597669054491,4.581597669054491,0.016955221,7.942336e-05
914,1.03979841848149,1.03979841848149u,5.150678076168124,5.150678076168124,0.016399004,0.00011973805
915,1.03979841848149,1.03979841848149u,5.790443980602488,5.790443980602488,0.015781432,0.000110321176
916,1.03979841848149,1.03979841848149u,6.50967523045817,6.50967523045817,0.015081121,8.390219e-05
917,1.03979841848149,1.03979841848149u,7.318242219076176,7.318242219076176,0.01787523,0.00010612556
918,1.03979841848149,1.03979841848149u,8.22724134170047,8.22724134170047,0.017596683,7.043072e-05
919,1.03979841848149,1.03979841848149u,9.249147277217336,9.249147277217336,0.0138824675,0.00012578563
920,1.03979841848149,1.03979841848149u,10.3979841848149,10.3979841848149,0.010383916,0.00010998645
921,1.03979841848149,1.03979841848149u,11.689518164985783,11.689518164985783,0.01901706,0.00010678113
922,1.03979841848149,1.03979841848149u,13.141473626117568,13.141473626117568,0.018793523,0.00012762204
923,1.03979841848149,1.03979841848149u,14.773776525985111,14.773776525985111,0.014216019,0.0001324658
924,1.03979841848149,1.03979841848149u,16.608827826277157,16.608827826277157,0.01333403,0.00015839393
925,1.03979841848149,1.03979841848149u,18.671810912919206,18.671810912919206,0.01858132,0.00016332498
926,1.03979841848149,1.03979841848149u,20.991037201085547,20.991037201085547,0.015473132,0.00017460049
927,1.03979841848149,1.03979841848149u,23.59833466782195,23.59833466782195,0.013110059,0.00020484094
928,1.03979841848149,1.03979841848149u,26.529484644318973,26.529484644318973,0.016965711,0.00026270782
929,1.03979841848149,1.03979841848149u,29.824712862168912,29.824712862168912,0.013516506,0.00021163773
930,1.03979841848149,1.03979841848149u,33.52924149249558,33.52924149249558,0.012296366,0.00025282142
931,1.03979841848149,1.03979841848149u,37.69390975388362,37.69390975388362,0.01455119,0.00026191433
932,1.03979841848149,1.03979841848149u,42.37587160604063,42.37587160604063,0.012862165,0.00027911196
933,1.03979841848149,1.03979841848149u,47.63938010401343,47.63938010401343,0.012000542,0.00027136397
934,1.03979841848149,1.03979841848149u,53.55666917706899,53.55666917706899,0.012733273,0.00032540734
935,1.03979841848149,1.03979841848149u,60.208944933361316,60.208944933361316,0.009863557,0.00038687815
936,1.03979841848149,1.03979841848149u,67.68750009458535,67.68750009458535,0.009191674,0.00037460736
937,1.03979841848149,1.03979841848149u,76.0949668545988,76.0949668545988,0.010127318,0.00041260265
938,1.03979841848149,1.03979841848149u,85.54672535565685,85.54672535565685,0.00896478,0.00038050403
939,1.03979841848149,1.03979841848149u,96.17248711152965,96.17248711152965,0.007268153,0.000430514
940,1.03979841848149,1.03979841848149u,108.11807510766077,108.11807510766077,0.0067963763,0.00043812898
941,1.03979841848149,1.03979841848149u,121.54742500762872,121.54742500762872,0.0069177723,0.00055407156
942,1.03979841848149,1.03979841848149u,136.64483492953258,136.64483492953258,0.006746496,0.0005325024
943,1.03979841848149,1.03979841848149u,153.6174946671828,153.6174946671828,0.0057746507,0.00049312285
944,1.03979841848149,1.03979841848149u,172.6983290659436,172.6983290659436,0.005220799,0.00047344877
945,1.03979841848149,1.03979841848149u,194.14919457438816,194.14919457438816,0.0044227294,0.0004653966
946,1.03979841848149,1.03979841848149u,218.26447283974872,218.26447283974872,0.0046262303,0.00043457767
947,1.03979841848149,1.03979841848149u,245.37511066398193,245.37511066398193,0.0039407136,0.00042409336
948,1.03979841848149,1.03979841848149u,275.85316176291843,275.85316176291843,0.003499585,0.00039049154
949,1.03979841848149,1.03979841848149u,310.1168926574779,310.1168926574779,0.0028241125,0.00037251165
950,1.03979841848149,1.03979841848149u,348.63652276780874,348.63652276780874,0.0020775055,0.00036555092
951,1.03979841848149,1.03979841848149u,391.94067748472213,391.94067748472213,0.0025119712,0.00034462998
952,1.03979841848149,1.03979841848149u,440.6236427773573,440.6236427773573,0.0029151978,0.00033339666
953,1.03979841848149,1.03979841848149u,495.3535208959175,495.3535208959175,0.0025994258,0.00030189057
954,1.03979841848149,1.03979841848149u,556.8813990945273,556.8813990945273,0.0025139628,0.0003047578
955,1.03979841848149,1.03979841848149u,626.0516572014822,626.0516572014822,0.0022763612,0.0002672336
956,1.03979841848149,1.03979841848149u,703.8135554931562,703.8135554931562,0.0016283132,0.00024735462
957,1.03979841848149,1.03979841848149u,791.2342618981327,791.2342618981327,0.0011511013,0.00024049122
958,1.03979841848149,1.03979841848149u,889.5134973108236,889.5134973108236,0.0019393552,0.00020793598
959,1.03979841848149,1.03979841848149u,1000.0,1000.0,0.0023132951,0.00020280012
960,1.2154742500762865,1.2154742500762865u,1.0,1.0,0.023634594,8.8484936e-05
961,1.2154742500762865,1.2154742500762865u,1.1242100350620865,1.1242100350620865,0.022572422,7.517335e-05
962,1.2154742500762865,1.2154742500762865u,1.263848202934298,1.263848202934298,0.02220119,4.902922e-05
963,1.2154742500762865,1.2154742500762865u,1.4208308325339223,1.4208308325339223,0.020892994,4.1750904e-05
964,1.2154742500762865,1.2154742500762865u,1.5973122800602544,1.5973122800602544,0.020096779,6.2410465e-05
965,1.2154742500762865,1.2154742500762865u,1.7957144943716399,1.7957144943716399,0.024547473,8.166578e-05
966,1.2154742500762865,1.2154742500762865u,2.0187602546790386,2.0187602546790386,0.023568645,8.9577e-05
967,1.2154742500762865,1.2154742500762865u,2.269510536694669,2.269510536694669,0.022358865,9.9687066e-05
968,1.2154742500762865,1.2154742500762865u,2.5514065200312888,2.5514065200312888,0.022007706,6.8530644e-05
969,1.2154742500762865,1.2154742500762865u,2.868316813342011,2.868316813342011,0.020956367,7.961418e-05
970,1.2154742500762865,1.2154742500762865u,3.2245905452963948,3.2245905452963948,0.02060379,7.6896875e-05
971,1.2154742500762865,1.2154742500762865u,3.6251170499885332,3.6251170499885332,0.02100696,8.3169594e-05
972,1.2154742500762865,1.2154742500762865u,4.075392965871777,4.075392965871777,0.02052547,9.700428e-05
973,1.2154742500762865,1.2154742500762865u,4.581597669054491,4.581597669054491,0.020003246,9.8184195e-05
974,1.2154742500762865,1.2154742500762865u,5.150678076168124,5.150678076168124,0.019179052,9.375749e-05
975,1.2154742500762865,1.2154742500762865u,5.790443980602488,5.790443980602488,0.019012146,7.640638e-05
976,1.2154742500762865,1.2154742500762865u,6.50967523045817,6.50967523045817,0.017589701,8.755914e-05
977,1.2154742500762865,1.2154742500762865u,7.318242219076176,7.318242219076176,0.01745909,8.701152e-05
978,1.2154742500762865,1.2154742500762865u,8.22724134170047,8.22724134170047,0.016810317,9.4056835e-05
979,1.2154742500762865,1.2154742500762865u,9.249147277217336,9.249147277217336,0.015961504,0.000100434576
980,1.2154742500762865,1.2154742500762865u,10.3979841848149,10.3979841848149,0.018096715,0.00010830624
981,1.2154742500762865,1.2154742500762865u,11.689518164985783,11.689518164985783,0.011592526,0.00011157939
982,1.2154742500762865,1.2154742500762865u,13.141473626117568,13.141473626117568,0.017943777,0.00012434038
983,1.2154742500762865,1.2154742500762865u,14.773776525985111,14.773776525985111,0.01869134,0.00015829156
984,1.2154742500762865,1.2154742500762865u,16.608827826277157,16.608827826277157,0.011665327,0.00012051223
985,1.2154742500762865,1.2154742500762865u,18.671810912919206,18.671810912919206,0.011042598,0.00013320836
986,1.2154742500762865,1.2154742500762865u,20.991037201085547,20.991037201085547,0.018301308,0.00017155077
987,1.2154742500762865,1.2154742500762865u,23.59833466782195,23.59833466782195,0.011460229,0.00016582846
988,1.2154742500762865,1.2154742500762865u,26.529484644318973,26.529484644318973,0.011385836,0.0002012616
989,1.2154742500762865,1.2154742500762865u,29.824712862168912,29.824712862168912,0.01549733,0.00026881992
990,1.2154742500762865,1.2154742500762865u,33.52924149249558,33.52924149249558,0.01442617,0.00020868024
991,1.2154742500762865,1.2154742500762865u,37.69390975388362,37.69390975388362,0.011733756,0.00021705306
992,1.2154742500762865,1.2154742500762865u,42.37587160604063,42.37587160604063,0.013502194,0.00022974548
993,1.2154742500762865,1.2154742500762865u,47.63938010401343,47.63938010401343,0.011919393,0.00022045532
994,1.2154742500762865,1.2154742500762865u,53.55666917706899,53.55666917706899,0.012691873,0.00025108125
995,1.2154742500762865,1.2154742500762865u,60.208944933361316,60.208944933361316,0.012373357,0.00029026187
996,1.2154742500762865,1.2154742500762865u,67.68750009458535,67.68750009458535,0.009924691,0.00033840086
997,1.2154742500762865,1.2154742500762865u,76.0949668545988,76.0949668545988,0.009233466,0.00031003047
998,1.2154742500762865,1.2154742500762865u,85.54672535565685,85.54672535565685,0.009767132,0.00039759325
999,1.2154742500762865,1.2154742500762865u,96.17248711152965,96.17248711152965,0.0064534326,0.000364197
1000,1.2154742500762865,1.2154742500762865u,108.11807510766077,108.11807510766077,0.00712395,0.00039201658
1001,1.2154742500762865,1.2154742500762865u,121.54742500762872,121.54742500762872,0.006702718,0.00040450704
1002,1.2154742500762865,1.2154742500762865u,136.64483492953258,136.64483492953258,0.0069772587,0.00047412628
1003,1.2154742500762865,1.2154742500762865u,153.6174946671828,153.6174946671828,0.0068393177,0.00048583347
1004,1.2154742500762865,1.2154742500762865u,172.6983290659436,172.6983290659436,0.0056981053,0.00046139403
1005,1.2154742500762865,1.2154742500762865u,194.14919457438816,194.14919457438816,0.005547259,0.00043175506
1006,1.2154742500762865,1.2154742500762865u,218.26447283974872,218.26447283974872,0.0029590984,0.0004140513
1007,1.2154742500762865,1.2154742500762865u,245.37511066398193,245.37511066398193,0.0042456123,0.00040976898
1008,1.2154742500762865,1.2154742500762865u,275.85316176291843,275.85316176291843,0.0035896986,0.0003773304
1009,1.2154742500762865,1.2154742500762865u,310.1168926574779,310.1168926574779,0.0024000609,0.00037408716
1010,1.2154742500762865,1.2154742500762865u,348.63652276780874,348.63652276780874,0.002161267,0.00038704407
1011,1.2154742500762865,1.2154742500762865u,391.94067748472213,391.94067748472213,0.002619406,0.00034199675
1012,1.2154742500762865,1.2154742500762865u,440.6236427773573,440.6236427773573,0.0030186472,0.00034101427
1013,1.2154742500762865,1.2154742500762865u,495.3535208959175,495.3535208959175,0.0028329026,0.00034166218
1014,1.2154742500762865,1.2154742500762865u,556.8813990945273,556.8813990945273,0.0026790302,0.00032603572
1015,1.2154742500762865,1.2154742500762865u,626.0516572014822,626.0516572014822,0.0024950025,0.00025858378
1016,1.2154742500762865,1.2154742500762865u,703.8135554931562,703.8135554931562,0.0011780704,0.00024174135
1017,1.2154742500762865,1.2154742500762865u,791.2342618981327,791.2342618981327,0.0012486537,0.00023257811
1018,1.2154742500762865,1.2154742500762865u,889.5134973108236,889.5134973108236,0.0021385432,0.00020727394
1019,1.2154742500762865,1.2154742500762865u,1000.0,1000.0,0.0025080726,0.00020148428
1020,1.4208308325339223,1.4208308325339223u,1.0,1.0,0.028185043,3.4075423e-05
1021,1.4208308325339223,1.4208308325339223u,1.1242100350620865,1.1242100350620865,0.028232545,7.8714096e-05
1022,1.4208308325339223,1.4208308325339223u,1.263848202934298,1.263848202934298,0.027843028,8.5097156e-05
1023,1.4208308325339223,1.4208308325339223u,1.4208308325339223,1.4208308325339223,0.027171824,5.745275e-05
1024,1.4208308325339223,1.4208308325339223u,1.5973122800602544,1.5973122800602544,0.026479572,5.7927744e-05
1025,1.4208308325339223,1.4208308325339223u,1.7957144943716399,1.7957144943716399,0.025439855,6.186364e-05
1026,1.4208308325339223,1.4208308325339223u,2.0187602546790386,2.0187602546790386,0.025237251,4.3123815e-05
1027,1.4208308325339223,1.4208308325339223u,2.269510536694669,2.269510536694669,0.023124304,7.723522e-05
1028,1.4208308325339223,1.4208308325339223u,2.5514065200312888,2.5514065200312888,0.023837224,6.0393406e-05
1029,1.4208308325339223,1.4208308325339223u,2.868316813342011,2.868316813342011,0.024191234,4.2171087e-05
1030,1.4208308325339223,1.4208308325339223u,3.2245905452963948,3.2245905452963948,0.02358543,3.930113e-05
1031,1.4208308325339223,1.4208308325339223u,3.6251170499885332,3.6251170499885332,0.022447726,5.2705724e-05
1032,1.4208308325339223,1.4208308325339223u,4.075392965871777,4.075392965871777,0.02210338,4.7011872e-05
1033,1.4208308325339223,1.4208308325339223u,4.581597669054491,4.581597669054491,0.022622794,8.050919e-05
1034,1.4208308325339223,1.4208308325339223u,5.150678076168124,5.150678076168124,0.022791523,6.4230044e-05
1035,1.4208308325339223,1.4208308325339223u,5.790443980602488,5.790443980602488,0.022268705,8.963541e-05
1036,1.4208308325339223,1.4208308325339223u,6.50967523045817,6.50967523045817,0.020666178,0.00010126213
1037,1.4208308325339223,1.4208308325339223u,7.318242219076176,7.318242219076176,0.020195026,7.50621e-05
1038,1.4208308325339223,1.4208308325339223u,8.22724134170047,8.22724134170047,0.02016914,6.9585694e-05
1039,1.4208308325339223,1.4208308325339223u,9.249147277217336,9.249147277217336,0.018646516,9.1716574e-05
1040,1.4208308325339223,1.4208308325339223u,10.3979841848149,10.3979841848149,0.02022725,8.154282e-05
1041,1.4208308325339223,1.4208308325339223u,11.689518164985783,11.689518164985783,0.017393833,0.00011559241
1042,1.4208308325339223,1.4208308325339223u,13.141473626117568,13.141473626117568,0.017927926,0.00012907611
1043,1.4208308325339223,1.4208308325339223u,14.773776525985111,14.773776525985111,0.0050716153,0.00012295743
1044,1.4208308325339223,1.4208308325339223u,16.608827826277157,16.608827826277157,0.018245935,0.00013607588
1045,1.4208308325339223,1.4208308325339223u,18.671810912919206,18.671810912919206,0.010919938,0.00012003606
1046,1.4208308325339223,1.4208308325339223u,20.991037201085547,20.991037201085547,0.01479997,0.00010833097
1047,1.4208308325339223,1.4208308325339223u,23.59833466782195,23.59833466782195,0.017445454,0.00017394409
1048,1.4208308325339223,1.4208308325339223u,26.529484644318973,26.529484644318973,0.010882316,0.0001433797
1049,1.4208308325339223,1.4208308325339223u,29.824712862168912,29.824712862168912,0.015500076,0.00018556847
1050,1.4208308325339223,1.4208308325339223u,33.52924149249558,33.52924149249558,0.014751593,0.00024126317
1051,1.4208308325339223,1.4208308325339223u,37.69390975388362,37.69390975388362,0.012738312,0.00017265748
1052,1.4208308325339223,1.4208308325339223u,42.37587160604063,42.37587160604063,0.013430312,0.00024421193
1053,1.4208308325339223,1.4208308325339223u,47.63938010401343,47.63938010401343,0.012871534,0.00026420923
1054,1.4208308325339223,1.4208308325339223u,53.55666917706899,53.55666917706899,0.011977959,0.0002497081
1055,1.4208308325339223,1.4208308325339223u,60.208944933361316,60.208944933361316,0.011962578,0.0002750716
1056,1.4208308325339223,1.4208308325339223u,67.68750009458535,67.68750009458535,0.01138466,0.00028067786
1057,1.4208308325339223,1.4208308325339223u,76.0949668545988,76.0949668545988,0.009229575,0.00032161604
1058,1.4208308325339223,1.4208308325339223u,85.54672535565685,85.54672535565685,0.008183628,0.0003016706
1059,1.4208308325339223,1.4208308325339223u,96.17248711152965,96.17248711152965,0.009459827,0.00035989675
1060,1.4208308325339223,1.4208308325339223u,108.11807510766077,108.11807510766077,0.004698906,0.00033712588
1061,1.4208308325339223,1.4208308325339223u,121.54742500762872,121.54742500762872,0.0066204607,0.00038180893
1062,1.4208308325339223,1.4208308325339223u,136.64483492953258,136.64483492953258,0.006393977,0.0003734004
1063,1.4208308325339223,1.4208308325339223u,153.6174946671828,153.6174946671828,0.006607243,0.00043942293
1064,1.4208308325339223,1.4208308325339223u,172.6983290659436,172.6983290659436,0.0062802336,0.0004451026
1065,1.4208308325339223,1.4208308325339223u,194.14919457438816,194.14919457438816,0.0060631474,0.00044734913
1066,1.4208308325339223,1.4208308325339223u,218.26447283974872,218.26447283974872,0.004381166,0.00039869195
1067,1.4208308325339223,1.4208308325339223u,245.37511066398193,245.37511066398193,0.0046116076,0.0003884005
1068,1.4208308325339223,1.4208308325339223u,275.85316176291843,275.85316176291843,0.0035476612,0.000360226
1069,1.4208308325339223,1.4208308325339223u,310.1168926574779,310.1168926574779,0.0025508371,0.00039399555
1070,1.4208308325339223,1.4208308325339223u,348.63652276780874,348.63652276780874,0.00416081,0.0003368517
1071,1.4208308325339223,1.4208308325339223u,391.94067748472213,391.94067748472213,0.003333889,0.0003295835
1072,1.4208308325339223,1.4208308325339223u,440.6236427773573,440.6236427773573,0.0031685315,0.00032866653
1073,1.4208308325339223,1.4208308325339223u,495.3535208959175,495.3535208959175,0.0029542055,0.00031944498
1074,1.4208308325339223,1.4208308325339223u,556.8813990945273,556.8813990945273,0.002882103,0.00031065766
1075,1.4208308325339223,1.4208308325339223u,626.0516572014822,626.0516572014822,0.002535569,0.00027903856
1076,1.4208308325339223,1.4208308325339223u,703.8135554931562,703.8135554931562,0.0010738343,0.00024847232
1077,1.4208308325339223,1.4208308325339223u,791.2342618981327,791.2342618981327,0.0018664754,0.00022211886
1078,1.4208308325339223,1.4208308325339223u,889.5134973108236,889.5134973108236,0.0026557646,0.00021353157
1079,1.4208308325339223,1.4208308325339223u,1000.0,1000.0,0.0027356013,0.0001988525
1080,1.6608827826277157,1.6608827826277157u,1.0,1.0,0.032485213,5.1042574e-05
1081,1.6608827826277157,1.6608827826277157u,1.1242100350620865,1.1242100350620865,0.031959236,5.6563782e-05
1082,1.6608827826277157,1.6608827826277157u,1.263848202934298,1.263848202934298,0.031424385,7.772504e-05
1083,1.6608827826277157,1.6608827826277157u,1.4208308325339223,1.4208308325339223,0.030416435,7.5950156e-05
1084,1.6608827826277157,1.6608827826277157u,1.5973122800602544,1.5973122800602544,0.029678926,9.0186426e-05
1085,1.6608827826277157,1.6608827826277157u,1.7957144943716399,1.7957144943716399,0.028794387,8.759058e-05
1086,1.6608827826277157,1.6608827826277157u,2.0187602546790386,2.0187602546790386,0.030122945,6.727433e-05
1087,1.6608827826277157,1.6608827826277157u,2.269510536694669,2.269510536694669,0.02885637,5.6347453e-05
1088,1.6608827826277157,1.6608827826277157u,2.5514065200312888,2.5514065200312888,0.02794291,6.4741864e-05
1089,1.6608827826277157,1.6608827826277157u,2.868316813342011,2.868316813342011,0.02888451,6.659514e-05
1090,1.6608827826277157,1.6608827826277157u,3.2245905452963948,3.2245905452963948,0.027544493,5.6772195e-05
1091,1.6608827826277157,1.6608827826277157u,3.6251170499885332,3.6251170499885332,0.0280359,6.209934e-05
1092,1.6608827826277157,1.6608827826277157u,4.075392965871777,4.075392965871777,0.026496286,7.2062074e-05
1093,1.6608827826277157,1.6608827826277157u,4.581597669054491,4.581597669054491,0.026765887,6.330416e-05
1094,1.6608827826277157,1.6608827826277157u,5.150678076168124,5.150678076168124,0.02692093,5.336734e-05
1095,1.6608827826277157,1.6608827826277157u,5.790443980602488,5.790443980602488,0.02785404,5.9188074e-05
1096,1.6608827826277157,1.6608827826277157u,6.50967523045817,6.50967523045817,0.025745958,6.8559064e-05
1097,1.6608827826277157,1.6608827826277157u,7.318242219076176,7.318242219076176,0.022972886,9.181908e-05
1098,1.6608827826277157,1.6608827826277157u,8.22724134170047,8.22724134170047,0.021363836,8.671947e-05
1099,1.6608827826277157,1.6608827826277157u,9.249147277217336,9.249147277217336,0.022518385,8.8204724e-05
1100,1.6608827826277157,1.6608827826277157u,10.3979841848149,10.3979841848149,0.021940485,0.000113746966
1101,1.6608827826277157,1.6608827826277157u,11.689518164985783,11.689518164985783,0.021491501,9.098373e-05
1102,1.6608827826277157,1.6608827826277157u,13.141473626117568,13.141473626117568,0.02039237,0.00010617443
1103,1.6608827826277157,1.6608827826277157u,14.773776525985111,14.773776525985111,0.01688936,9.696144e-05
1104,1.6608827826277157,1.6608827826277157u,16.608827826277157,16.608827826277157,0.011231137,0.0001011702
1105,1.6608827826277157,1.6608827826277157u,18.671810912919206,18.671810912919206,0.01783186,0.00013461785
1106,1.6608827826277157,1.6608827826277157u,20.991037201085547,20.991037201085547,0.009096162,0.00010470664
1107,1.6608827826277157,1.6608827826277157u,23.59833466782195,23.59833466782195,0.014277464,0.00012675146
1108,1.6608827826277157,1.6608827826277157u,26.529484644318973,26.529484644318973,0.015861074,0.00016801487
1109,1.6608827826277157,1.6608827826277157u,29.824712862168912,29.824712862168912,0.009213353,0.00017096881
1110,1.6608827826277157,1.6608827826277157u,33.52924149249558,33.52924149249558,0.013970847,0.00017714163
1111,1.6608827826277157,1.6608827826277157u,37.69390975388362,37.69390975388362,0.014829333,0.00018230382
1112,1.6608827826277157,1.6608827826277157u,42.37587160604063,42.37587160604063,0.009326528,0.00017479388
1113,1.6608827826277157,1.6608827826277157u,47.63938010401343,47.63938010401343,0.012987216,0.00020990643
1114,1.6608827826277157,1.6608827826277157u,53.55666917706899,53.55666917706899,0.012329964,0.00026184777
1115,1.6608827826277157,1.6608827826277157u,60.208944933361316,60.208944933361316,0.0093570985,0.0002525777
1116,1.6608827826277157,1.6608827826277157u,67.68750009458535,67.68750009458535,0.008449804,0.00023337534
1117,1.6608827826277157,1.6608827826277157u,76.0949668545988,76.0949668545988,0.010827746,0.0002605005
1118,1.6608827826277157,1.6608827826277157u,85.54672535565685,85.54672535565685,0.00827614,0.00030460188
1119,1.6608827826277157,1.6608827826277157u,96.17248711152965,96.17248711152965,0.0074154837,0.00028508404
1120,1.6608827826277157,1.6608827826277157u,108.11807510766077,108.11807510766077,0.0087771835,0.00034191506
1121,1.6608827826277157,1.6608827826277157u,121.54742500762872,121.54742500762872,0.008599788,0.00033296781
1122,1.6608827826277157,1.6608827826277157u,136.64483492953258,136.64483492953258,0.0056740805,0.0003571539
1123,1.6608827826277157,1.6608827826277157u,153.6174946671828,153.6174946671828,0.0051640286,0.0003454569
1124,1.6608827826277157,1.6608827826277157u,172.6983290659436,172.6983290659436,0.006452085,0.00040493312
1125,1.6608827826277157,1.6608827826277157u,194.14919457438816,194.14919457438816,0.005710515,0.000386495
1126,1.6608827826277157,1.6608827826277157u,218.26447283974872,218.26447283974872,0.00580882,0.00041820516
1127,1.6608827826277157,1.6608827826277157u,245.37511066398193,245.37511066398193,0.0047495672,0.000394803
1128,1.6608827826277157,1.6608827826277157u,275.85316176291843,275.85316176291843,0.001567775,0.0003531823
1129,1.6608827826277157,1.6608827826277157u,310.1168926574779,310.1168926574779,0.0025260688,0.00032272033
1130,1.6608827826277157,1.6608827826277157u,348.63652276780874,348.63652276780874,0.0041871252,0.00031680072
1131,1.6608827826277157,1.6608827826277157u,391.94067748472213,391.94067748472213,0.0035998044,0.00031151553
1132,1.6608827826277157,1.6608827826277157u,440.6236427773573,440.6236427773573,0.0033568705,0.00029598654
1133,1.6608827826277157,1.6608827826277157u,495.3535208959175,495.3535208959175,0.003369198,0.00030067493
1134,1.6608827826277157,1.6608827826277157u,556.8813990945273,556.8813990945273,0.0031582925,0.00030116804
1135,1.6608827826277157,1.6608827826277157u,626.0516572014822,626.0516572014822,0.0028853097,0.00027946287
1136,1.6608827826277157,1.6608827826277157u,703.8135554931562,703.8135554931562,0.0010193031,0.00024802628
1137,1.6608827826277157,1.6608827826277157u,791.2342618981327,791.2342618981327,0.0011152999,0.00021877889
1138,1.6608827826277157,1.6608827826277157u,889.5134973108236,889.5134973108236,0.0029942733,0.00021115407
1139,1.6608827826277157,1.6608827826277157u,1000.0,1000.0,0.0029092445,0.00019446631
